ticker,first_trade_date,long_name,short_name,sector,industry,address,website
AITR,1704205800,AI Transportation Acquisition Corp,AI TRANSPORTATION ACQUISITION C,Financial Services,Shell Companies,"10 East 53rd Street Suite 3001 New York, NY 10022 United States",
AIZ,1075991400,"Assurant, Inc.","Assurant, Inc.",Financial Services,Insurance - Property & Casualty,"260 Interstate North Circle SE Atlanta, GA 30339-2210 United States",https://www.assurant.com
AJG,456586200,Arthur J. Gallagher & Co.,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers,"2850 Golf Road Rolling Meadows, IL 60008-4050 United States",https://www.ajg.com
AKA,1632317400,a.k.a. Brands Holding Corp.,a.k.a. Brands Holding Corp.,Consumer Cyclical,Apparel Retail,"100 Montgomery Street Suite 2270 San Francisco, CA 94104 United States",https://www.aka-brands.com
AKAM,941203800,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",Technology,Software - Infrastructure,"145 Broadway Cambridge, MA 02142 United States",https://www.akamai.com
AKAN,1647351000,Akanda Corp.,Akanda Corp.,Healthcare,Drug Manufacturers - Specialty & Generic,"1a, 1b Learoyd Road New Romney, TN28 8XU United Kingdom",https://www.akandacorp.com
AKBA,1395322200,"Akebia Therapeutics, Inc.","Akebia Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"245 First Street Suite 1400 Cambridge, MA 02142 United States",https://www.akebia.com
AKRO,1561037400,"Akero Therapeutics, Inc.","Akero Therapeutics, Inc.",Healthcare,Biotechnology,"601 Gateway Boulevard Suite 350 South San Francisco, CA 94080 United States",https://akerotx.com
AKTS,1433424600,"Akoustis Technologies, Inc.","Akoustis Technologies, Inc.",Technology,Communication Equipment,"9805 Northcross Center Court Suite A Huntersville, NC 28078 United States",https://akoustis.com
AKYA,1618579800,"Akoya Biosciences, Inc.","Akoya BioSciences, Inc.",Healthcare,Medical Instruments & Supplies,"100 Campus Drive 6th Floor Marlborough, MA 01752 United States",https://www.akoyabio.com
AL,1303219800,Air Lease Corporation,Air Lease Corporation,Industrials,Rental & Leasing Services,"2000 Avenue of the Stars Suite 1000N Los Angeles, CA 90067 United States",https://www.airleasecorp.com
ALAB,1710941400,"Astera Labs, Inc.","Astera Labs, Inc.",Technology,Semiconductors,"2901 Tasman Drive Suite 205 Santa Clara, CA 95054 United States",https://www.asteralabs.com
ALB,761927400,Albemarle Corporation,Albemarle Corporation,Basic Materials,Specialty Chemicals,"4250 Congress Street Suite 900 Charlotte, NC 28209 United States",https://www.albemarle.com
ALBT,1522157400,Avalon GloboCare Corp.,Avalon GloboCare Corp.,Real Estate,Real Estate Services,"4400 Route 9 South Suite 3100 Freehold, NJ 07728 United States",https://www.avalon-globocare.com
ALC,1554816600,Alcon Inc.,Alcon Inc.,Healthcare,Medical Instruments & Supplies,"Chemin de Blandonnet 8 Vernier Geneva, 1214 Switzerland",https://www.alcon.com
ALCE,1650461400,Alternus Clean Energy Inc,"Alternus Clean Energy, Inc.",Utilities,Utilities - Renewable,"Blanchardstown Corporate Park 2 Suite 9 & 10 Plaza 212 Dublin, D15 R504 Ireland",https://alternusenergy.com
ALCO,105283800,"Alico, Inc.","Alico, Inc.",Consumer Defensive,Farm Products,"10070 Daniels Interstate Court Suite 200 Fort Myers, FL 33913 United States",https://www.alicoinc.com
ALCY,1688736600,Alchemy Investments Acquisition Corp 1,Alchemy Investments Acquisition,Financial Services,Shell Companies,"850 Library Avenue Suite 204-F Newark, DE 19711 United States",https://alchemyinvest.co
ALDX,1399037400,"Aldeyra Therapeutics, Inc.","Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology,"131 Hartwell Avenue Suite 320 Lexington, MA 02421 United States",https://www.aldeyra.com
ALE,105283800,"ALLETE, Inc.","Allete, Inc.",Utilities,Utilities - Diversified,"30 West Superior Street Duluth, MN 55802-2093 United States",https://www.allete.com
ALEC,1549549800,"Alector, Inc.","Alector, Inc.",Healthcare,Biotechnology,"131 Oyster Point Boulevard Suite 600 South San Francisco, CA 94080 United States",https://www.alector.com
ALG,732551400,Alamo Group Inc.,"Alamo Group, Inc.",Industrials,Farm & Heavy Construction Machinery,"1627 East Walnut Street Seguin, TX 78155 United States",https://www.alamo-group.com
ALGM,1603978200,"Allegro MicroSystems, Inc.","Allegro MicroSystems, Inc.",Technology,Semiconductors,"955 Perimeter Road Manchester, NH 03103 United States",https://www.allegromicro.com/en
ALGN,980865000,"Align Technology, Inc.","Align Technology, Inc.",Healthcare,Medical Instruments & Supplies,"410 North Scottsdale Road Suite 1300 Tempe, AZ 85288 United States",https://www.aligntech.com
ALGS,1602855000,"Aligos Therapeutics, Inc.","Aligos Therapeutics, Inc.",Healthcare,Biotechnology,"One Corporate Drive 2nd Floor South San Francisco, CA 94080 United States",https://www.aligos.com
ALGT,1165588200,Allegiant Travel Company,Allegiant Travel Company,Industrials,Airlines,"1201 North Town Center Drive Las Vegas, NV 89144 United States",https://www.allegiantair.com
ALHC,1616765400,"Alignment Healthcare, Inc.","Alignment Healthcare, Inc.",Healthcare,Healthcare Plans,"1100 West Town and Country Road Suite 1600 Orange, CA 92868 United States",https://www.alignmenthealth.com
ALIT,1594992600,"Alight, Inc.","Alight, Inc.",Technology,Software - Application,"4 Overlook Point Lincolnshire, IL 60069 United States",https://www.alight.com
ALK,322151400,"Alaska Air Group, Inc.","Alaska Air Group, Inc.",Industrials,Airlines,"19300 International Boulevard Seattle, WA 98188 United States",https://www.alaskaair.com
ALKS,679671000,Alkermes plc,Alkermes plc,Healthcare,Drug Manufacturers - Specialty & Generic,"Connaught House 1 Burlington Road Dublin 4 Dublin, D04 C5Y6 Ireland",https://www.alkermes.com
ALKT,1618407000,"Alkami Technology, Inc.","Alkami Technology, Inc.",Technology,Software - Application,"5601 Granite Parkway Suite 120 Plano, TX 75204 United States",https://www.alkami.com
ALL,739114200,The Allstate Corporation,Allstate Corporation (The),Financial Services,Insurance - Property & Casualty,"3100 Sanders Road Northbrook, IL 60062 United States",https://www.allstate.com
ALLE,1384785000,Allegion plc,Allegion plc,Industrials,Security & Protection Services,"Iveagh Court Block D Harcourt Road Dublin, D02 VH94 Ireland",https://www.allegion.com
ALLK,1532007000,Allakos Inc.,Allakos Inc.,Healthcare,Biotechnology,"825 Industrial Road Suite 500 San Carlos, CA 94070 United States",https://www.allakos.com
ALLO,1539264600,"Allogene Therapeutics, Inc.","Allogene Therapeutics, Inc.",Healthcare,Biotechnology,"210 East Grand Avenue South San Francisco, CA 94080 United States",https://www.allogene.com
ALLR,1640097000,"Allarity Therapeutics, Inc.","Allarity Therapeutics, Inc.",Healthcare,Biotechnology,"24 School Street 2nd Floor Boston, MA 02108 United States",https://www.allarity.com
ALLT,1163687400,Allot Ltd.,Allot Ltd.,Technology,Software - Infrastructure,"22 Hanagar Street Neve Ne’eman Industrial Zone B Hod HaSharon, 4501317 Israel",https://www.allot.com
ALUR,1617024600,Allurion Technologies Inc.,"Allurion Technologies, Inc.",Healthcare,Medical Devices,"11 Huron Drive Natick, MA 01760 United States",https://www.allurion.com
ALV,862234200,"Autoliv, Inc.","Autoliv, Inc.",Consumer Cyclical,Auto Parts,"Klarabergsviadukten 70 Section B7 Box 70381 Stockholm, 107 24 Sweden",https://www.autoliv.com
ALVO,1655386200,Alvotech,Alvotech,Healthcare,Drug Manufacturers - Specialty & Generic,"9, Rue de Bitbourg Luxembourg City, 1273 Luxembourg",https://www.alvotech.com
ALVR,1596115800,"AlloVir, Inc.","AlloVir, Inc.",Healthcare,Biotechnology,"1100 Winter Street Waltham, MA 02451 United States",https://www.allovir.com
ALXO,1594992600,ALX Oncology Holdings Inc.,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,"323 Allerton Avenue South San Francisco, CA 94080 United States",https://www.alxoncology.com
ALZN,1623763800,"Alzamend Neuro, Inc.","Alzamend Neuro, Inc.",Healthcare,Biotechnology,"3480 Peachtree Road NE Second Floor, Suite 103 Atlanta, GA 30326 United States",https://www.alzamend.com
AM,1493904600,Antero Midstream Corporation,Antero Midstream Corporation,Energy,Oil & Gas Midstream,"1615 Wynkoop Street Denver, CO 80202 United States",https://www.anteromidstream.com
AMAL,1533821400,Amalgamated Financial Corp.,Amalgamated Financial Corp.,Financial Services,Banks - Regional,"275 Seventh Avenue New York, NY 10001 United States",https://www.amalgamatedbank.com
AMAT,322151400,"Applied Materials, Inc.","Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,"3050 Bowers Avenue P.O. Box 58039 Santa Clara, CA 95052-8039 United States",https://www.appliedmaterials.com
AMBA,1349875800,"Ambarella, Inc.","Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,"3101 Jay Street Santa Clara, CA 95054 United States",https://www.ambarella.com
AMBC,1367415000,"Ambac Financial Group, Inc.","Ambac Financial Group, Inc.",Financial Services,Insurance - Specialty,"One World Trade Center 41st Floor New York, NY 10007 United States",https://www.ambac.com
AMBI,1599831000,Ambipar Emergency Response,Ambipar Emergency Response,Industrials,Waste Management,"Avenida Angélica, nº 2346 5th Floor São Paulo, SP 01228-200 Brazil",https://ir-response.ambipar.com
AMBP,1628170200,Ardagh Metal Packaging S.A.,Ardagh Metal Packaging S.A.,Consumer Cyclical,Packaging & Containers,"56, rue Charles Martel Luxembourg, 2134 Luxembourg",https://www.ardaghmetalpackaging.com
AMC,1387377000,"AMC Entertainment Holdings, Inc.","AMC Entertainment Holdings, Inc",Communication Services,Entertainment,"One AMC Way 11500 Ash Street Leawood, KS 66211 United States",https://www.amctheatres.com
AMCR,1337088600,Amcor plc,Amcor plc,Consumer Cyclical,Packaging & Containers,"Thurgauerstrasse 34 Zurich, 8050 Switzerland",https://www.amcor.com
AMCX,1308231000,AMC Networks Inc.,AMC Networks Inc.,Communication Services,Entertainment,"11 Penn Plaza New York, NY 10001 United States",https://www.amcnetworks.com
AMD,322151400,"Advanced Micro Devices, Inc.","Advanced Micro Devices, Inc.",Technology,Semiconductors,"2485 Augustine Drive Santa Clara, CA 95054 United States",https://www.amd.com
AME,459091800,"AMETEK, Inc.","AMETEK, Inc.",Industrials,Specialty Industrial Machinery,"1100 Cassatt Road Berwyn, PA 19312-1177 United States",https://www.ametek.com
AMED,777130200,"Amedisys, Inc.",Amedisys Inc,Healthcare,Medical Care Facilities,"3854 American Way Suite A Baton Rouge, LA 70816 United States",https://www.amedisys.com
AMG,880122600,"Affiliated Managers Group, Inc.","Affiliated Managers Group, Inc.",Financial Services,Asset Management,"777 South Flagler Drive West Palm Beach, FL 33401 United States",https://www.amg.com
AMGN,424704600,Amgen Inc.,Amgen Inc.,Healthcare,Drug Manufacturers - General,"One Amgen Center Drive Thousand Oaks, CA 91320-1799 United States",https://www.amgen.com
AMIX,1706538600,"Autonomix Medical, Inc.","Autonomix Medical, Inc.",Healthcare,Medical Devices,"21 Waterway Avenue Suite 300 The Woodlands, TX 77380 United States",https://autonomix.com
AMKR,894029400,"Amkor Technology, Inc.","Amkor Technology, Inc.",Technology,Semiconductor Equipment & Materials,"2045 East Innovation Circle Tempe, AZ 85284 United States",https://amkor.com
AMLI,1457533800,American Lithium Corp.,American Lithium Corp.,Basic Materials,Other Industrial Metals & Mining,"1030 West Georgia Street Suite 710 Vancouver, BC V6E 2Y3 Canada",https://americanlithiumcorp.com
AMLX,1641565800,"Amylyx Pharmaceuticals, Inc.","Amylyx Pharmaceuticals, Inc.",Healthcare,Biotechnology,"43 Thorndike Street Cambridge, MA 02141 United States",https://amylyx.com
AMN,1005661800,"AMN Healthcare Services, Inc.",AMN Healthcare Services Inc,Healthcare,Medical Care Facilities,"8840 Cypress Waters Boulevard Suite 300 Dallas, TX 75019 United States",https://www.amnhealthcare.com
AMP,1126791000,"Ameriprise Financial, Inc.","Ameriprise Financial, Inc.",Financial Services,Asset Management,"1099 Ameriprise Financial Center Minneapolis, MN 55474 United States",https://www.ameriprise.com
AMPG,1610116200,"AmpliTech Group, Inc.","Amplitech Group, Inc.",Technology,Communication Equipment,"155 Plant Avenue Hauppauge, NY 11788 United States",https://www.amplitechinc.com
AMPH,1403703000,"Amphastar Pharmaceuticals, Inc.","Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"11570 6th Street Rancho Cucamonga, CA 91730 United States",https://www.amphastar.com
AMPL,1632835800,"Amplitude, Inc.","Amplitude, Inc.",Technology,Software - Application,"201 3rd Street Suite 200 San Francisco, CA 94103 United States",https://amplitude.com
AMPS,1612189800,"Altus Power, Inc.","Altus Power, Inc.",Utilities,Utilities - Renewable,"2200 Atlantic Street 6th Floor Stamford, CT 06902 United States",https://www.altuspower.com
AMPX,1663248600,"Amprius Technologies, Inc.","Amprius Technologies, Inc.",Industrials,Electrical Equipment & Parts,"1180 Page Avenue Fremont, CA 94538 United States",https://amprius.com
AMPY,1334928600,Amplify Energy Corp.,Amplify Energy Corp.,Energy,Oil & Gas E&P,"500 Dallas Street Suite 1700 Houston, TX 77002 United States",https://www.amplifyenergy.com
AMR,1612794600,"Alpha Metallurgical Resources, Inc.","Alpha Metallurgical Resources, ",Basic Materials,Coking Coal,"340 Martin Luther King Jr. Boulevard Bristol, TN 37620 United States",https://www.alphametresources.com
AMRC,1279805400,"Ameresco, Inc.","Ameresco, Inc.",Industrials,Engineering & Construction,"111 Speen Street Suite 410 Framingham, MA 01701 United States",https://www.ameresco.com
AMRK,1395063000,"A-Mark Precious Metals, Inc.","A-Mark Precious Metals, Inc.",Financial Services,Capital Markets,"2121 Rosecrans Avenue Suite 6300 El Segundo, CA 90245 United States",https://www.amark.com
AMRX,1525699800,"Amneal Pharmaceuticals, Inc.","Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,"400 Crossing Boulevard 3rd Floor Bridgewater, NJ 08807 United States",https://amneal.com
AMS,457709400,American Shared Hospital Services,American Shared Hospital Servic,Healthcare,Medical Care Facilities,"601 Montgomery Street Suite 1112 San Francisco, CA 94111-2619 United States",https://ashs.com
AMSC,692548200,American Superconductor Corporation,American Superconductor Corpora,Industrials,Specialty Industrial Machinery,"114 East Main Street Ayer, MA 01432 United States",https://www.amsc.com
AMSF,1132324200,"AMERISAFE, Inc.","AMERISAFE, Inc.",Financial Services,Insurance - Specialty,"2301 Highway 190 West Deridder, LA 70634 United States",https://www.amerisafe.com
AMST,1601040600,Amesite Inc.,Amesite Inc.,Technology,Software - Application,"607 Shelby Street Suite 700 PMB 214 Detroit, MI 48226 United States",https://www.amesite.com
AMTB,1539869400,Amerant Bancorp Inc.,Amerant Bancorp Inc.,Financial Services,Banks - Regional,"220 Alhambra Circle Coral Gables, FL 33134 United States",https://www.amerantbank.com
AMTM,1727184600,"Amentum Holdings, Inc.","Amentum Holdings, Inc.",Industrials,Specialty Business Services,"4800 Westfields Blvd Suite #400 Chantilly, VA 20151 United States",https://www.amentum.com
AMTX,1151415000,"Aemetis, Inc.","Aemetis, Inc",Energy,Oil & Gas Refining & Marketing,"20400 Stevens Creek Boulevard Suite 700 Cupertino, CA 95014 United States",https://www.aemetis.com
AMWD,522077400,American Woodmark Corporation,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances","561 Shady Elm Road Winchester, VA 22602 United States",https://www.americanwoodmark.com
AMWL,1600349400,American Well Corporation,American Well Corporation,Healthcare,Health Information Services,"75 State Street 26th Floor Boston, MA 02109 United States",https://business.amwell.com
AMZN,863703000,"Amazon.com, Inc.","Amazon.com, Inc.",Consumer Cyclical,Internet Retail,"410 Terry Avenue North Seattle, WA 98109-5210 United States",https://www.aboutamazon.com
AN,642432600,"AutoNation, Inc.","AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,"200 SW 1st Avenue Fort Lauderdale, FL 33301 United States",https://www.autonation.com
ANAB,1485441000,"AnaptysBio, Inc.","AnaptysBio, Inc.",Healthcare,Biotechnology,"10770 Wateridge Circle Suite 210 San Diego, CA 92121-5801 United States",https://www.anaptysbio.com
ANDE,824826600,"The Andersons, Inc.","The Andersons, Inc.",Consumer Defensive,Food Distribution,"1947 Briarfield Boulevard PO Box 119 Maumee, OH 43537 United States",https://andersonsinc.com
ANEB,1620394200,"Anebulo Pharmaceuticals, Inc.","Anebulo Pharmaceuticals, Inc.",Healthcare,Biotechnology,"1017 Ranch Road 620 South Suite 107 Lakeway, TX 78734 United States",https://www.anebulo.com
ANET,1402061400,"Arista Networks, Inc.","Arista Networks, Inc.",Technology,Computer Hardware,"5453 Great America Parkway Santa Clara, CA 95054 United States",https://www.arista.com
